song_id,individual,site,sex,split,onset_ms,offset_ms,dur_ms,gap_to_prev_ms,bout_id,family,fine,p_family,p_fine,cluster,umap_x,umap_y,human_verified,rand
209237,TMI_RBr-lBM,TMI,M,train,25240.1,25588.4,348.3,621.1,2,Waah,Waah(thin+low),0.989,0.981,6,-6.45,9.47,False,0.33591384510668953
209237,TMI_RBr-lBM,TMI,M,train,26052.8,26308.2,255.4,464.4,2,UNKNOWN,(idiolect pool),1.0,0.0,24,3.51,13.77,False,0.13423841909374357
209237,TMI_RBr-lBM,TMI,M,train,26888.7,27277.6,388.9,580.5,2,Cough,Cough(TMI+click),1.0,0.999,8,3.33,-3.85,False,0.07417263028492238
209237,TMI_RBr-lBM,TMI,M,train,27951.0,28160.0,209.0,673.4,2,Downsqueak,Downsqueak(hook),1.0,1.0,37,9.33,2.47,False,0.9921717144484095
209237,TMI_RBr-lBM,TMI,M,train,28665.0,29013.3,348.3,505.0,2,Waah,Waah(thin+low),0.995,0.987,6,-6.09,9.74,False,0.6555939512448392
209237,TMI_RBr-lBM,TMI,M,train,29379.0,29634.5,255.4,365.7,2,UNKNOWN,(idiolect pool),1.0,0.0,24,3.57,13.85,False,0.5420965091983188
209237,TMI_RBr-lBM,TMI,M,train,30046.6,30400.7,354.1,412.2,2,Pipe,Pipe(low)_Tailoff2,1.0,0.818,7,-6.44,5.75,False,0.7654985004052995
209237,TMI_RBr-lBM,TMI,M,train,31138.0,31486.3,348.3,737.2,2,Cough,Cough(TMI+click),1.0,1.0,8,3.2,-3.59,False,0.8400771596877241
209237,TMI_RBr-lBM,TMI,M,train,32107.4,32316.4,209.0,621.1,2,Downsqueak,Downsqueak(hook),1.0,1.0,37,9.36,2.68,False,0.8067147680447275
209237,TMI_RBr-lBM,TMI,M,train,32757.6,33105.9,348.3,441.2,2,Waah,Waah(thin+low),0.991,0.978,6,-6.38,9.51,False,0.016539449289876607
209237,TMI_RBr-lBM,TMI,M,train,33634.1,33889.5,255.4,528.3,2,UNKNOWN,(idiolect pool),1.0,0.0,24,3.59,13.83,False,0.18680789819049848
209237,TMI_RBr-lBM,TMI,M,train,34307.5,34650.0,342.5,418.0,2,Pipe,Pipe(low)_Tailoff2,1.0,0.918,7,-6.54,5.73,False,0.654905302117831
209237,TMI_RBr-lBM,TMI,M,train,40797.5,41169.0,371.5,6147.5,3,Pipe,Pipe(low)_Tailoff2,1.0,0.946,7,-6.57,5.79,False,0.3757593478039629
209237,TMI_RBr-lBM,TMI,M,train,41679.8,42051.3,371.5,510.8,3,Cough,Cough(TMI+click),1.0,0.999,8,3.36,-3.78,False,0.982482651061107
209237,TMI_RBr-lBM,TMI,M,train,42626.0,42852.4,226.4,574.7,3,Downsqueak,Downsqueak(hook),1.0,1.0,37,9.47,2.37,False,0.665404792638254
209237,TMI_RBr-lBM,TMI,M,train,43363.3,43711.6,348.3,510.8,3,Waah,Waah(thin+low),0.999,0.98,6,-6.31,9.56,False,0.9565489087292065
209237,TMI_RBr-lBM,TMI,M,train,44338.5,44588.1,249.6,626.9,3,UNKNOWN,(idiolect pool),0.999,0.0,24,3.55,13.78,False,0.20144648164579382
209237,TMI_RBr-lBM,TMI,M,train,45099.0,45511.1,412.2,510.8,3,Pipe,Pipe(low)_Tailoff2,0.998,0.891,7,-6.48,5.71,False,0.8639570281150231
209237,TMI_RBr-lBM,TMI,M,train,45975.5,46323.8,348.3,464.4,3,Cough,Cough(TMI+click),1.0,1.0,8,3.25,-3.83,False,0.32135230581522534
209237,TMI_RBr-lBM,TMI,M,train,46852.1,47066.8,214.8,528.3,3,Downsqueak,Downsqueak(hook),1.0,1.0,37,9.38,2.46,False,0.9895648082378068
209237,TMI_RBr-lBM,TMI,M,train,47612.5,47937.6,325.1,545.7,3,Waah,Waah(thin+low),0.996,0.889,6,-6.01,9.75,False,0.1576886720731473
209237,TMI_RBr-lBM,TMI,M,train,48541.3,48796.7,255.4,603.7,3,UNKNOWN,(idiolect pool),1.0,0.0,24,3.56,13.77,False,0.5163398188383266
209238,TMI_RBr-lBM,TMI,M,train,603.7,952.0,348.3,,0,Cough,Cough(TMI+click),1.0,0.923,8,3.18,-3.69,False,0.792844533837122
209238,TMI_RBr-lBM,TMI,M,train,1532.5,1758.9,226.4,580.5,0,Downsqueak,Downsqueak(hook),1.0,1.0,37,9.23,2.54,False,0.4326424806040359
209238,TMI_RBr-lBM,TMI,M,train,3541.0,3889.3,348.3,1782.1,1,Waah,Waah(mid+G#),0.999,0.591,24,-0.12,14.2,False,0.4680840601876467
209238,TMI_RBr-lBM,TMI,M,train,4284.1,4539.5,255.4,394.7,1,UNKNOWN,(idiolect pool),1.0,0.0,24,3.53,13.7,False,0.986355795505741
209238,TMI_RBr-lBM,TMI,M,train,5114.2,5479.9,365.7,574.7,1,Cough,Cough(TMI+click),1.0,0.999,8,3.37,-3.76,False,0.4253081503011533
209238,TMI_RBr-lBM,TMI,M,train,6037.2,6269.4,232.2,557.3,1,Downsqueak,Downsqueak(hook),1.0,1.0,37,9.19,2.89,False,0.6040721005990636
209238,TMI_RBr-lBM,TMI,M,train,6826.7,7122.7,296.1,557.3,1,Waah,Waah(thin+low),0.588,0.839,6,-5.98,9.72,False,0.0545396606751507
209238,TMI_RBr-lBM,TMI,M,train,7703.2,8068.9,365.7,580.5,1,Pipe,Pipe(low)_Tailoff2,1.0,0.907,7,-6.25,5.58,False,0.84221008021026
209238,TMI_RBr-lBM,TMI,M,train,8719.1,9067.4,348.3,650.2,1,Cough,Cough(TMI+click),1.0,1.0,8,2.64,-3.42,False,0.6481680489795435
209238,TMI_RBr-lBM,TMI,M,train,9804.6,10013.6,209.0,737.2,1,Downsqueak,Downsqueak(hook),1.0,1.0,37,9.16,2.81,False,0.40402010286281353
209238,TMI_RBr-lBM,TMI,M,train,11192.0,11517.1,325.1,1178.4,2,Waah,Waah(mid+G#),0.999,0.622,24,-0.03,14.23,False,0.01616953995451975
209238,TMI_RBr-lBM,TMI,M,train,12045.4,12300.8,255.4,528.3,2,UNKNOWN,(idiolect pool),1.0,0.0,24,3.64,13.73,False,0.5916688205935039
209238,TMI_RBr-lBM,TMI,M,train,12834.8,13177.3,342.5,534.1,2,Pipe,Pipe(low)_Tailoff2,1.0,0.939,7,-6.36,5.51,False,0.012657828484162192
209238,TMI_RBr-lBM,TMI,M,train,13804.3,14146.8,342.5,626.9,2,Cough,Cough(TMI+click),1.0,0.964,8,3.12,-3.72,False,0.0012036139090179088
209238,TMI_RBr-lBM,TMI,M,train,14802.7,15005.9,203.2,656.0,2,Downsqueak,Downsqueak(hook),1.0,1.0,37,9.5,2.36,False,0.6160985621493547
209238,TMI_RBr-lBM,TMI,M,train,15470.3,15812.8,342.5,464.4,2,Waah,Waah(thin+low),0.996,0.982,6,-6.37,9.53,False,0.18901706733455426
209238,TMI_RBr-lBM,TMI,M,train,16346.8,16602.3,255.4,534.1,2,UNKNOWN,(idiolect pool),0.997,0.0,24,3.64,13.95,False,0.1918875497180953
209238,TMI_RBr-lBM,TMI,M,train,17229.2,17618.1,388.9,626.9,2,Pipe,Pipe(low)_Tailoff2,0.999,0.781,7,-6.44,5.58,False,0.6532715658327437
209238,TMI_RBr-lBM,TMI,M,train,19609.3,19818.2,209.0,1991.1,3,Downsqueak,Downsqueak(hook),1.0,1.0,37,9.61,2.24,False,0.05369718793937428
209238,TMI_RBr-lBM,TMI,M,train,20253.6,20596.1,342.5,435.4,3,Waah,Waah(thin+low),0.971,0.986,6,-6.45,9.42,False,0.31340556147455634
209238,TMI_RBr-lBM,TMI,M,train,21060.5,21339.1,278.6,464.4,3,UNKNOWN,(idiolect pool),1.0,0.0,24,3.53,13.79,False,0.14943190214201907
209238,TMI_RBr-lBM,TMI,M,train,22151.8,22488.5,336.7,812.7,3,Cough,Cough(TMI+click),1.0,0.999,8,2.96,-3.64,False,0.5801763697965339
209238,TMI_RBr-lBM,TMI,M,train,23231.6,23440.5,209.0,743.0,3,Downsqueak,Downsqueak(hook),1.0,1.0,37,9.42,2.56,False,0.6617651547273958
209238,TMI_RBr-lBM,TMI,M,train,23928.2,24276.5,348.3,487.6,3,Waah,Waah(thin+low),0.995,0.985,6,-6.43,9.43,False,0.7211358535990435
209238,TMI_RBr-lBM,TMI,M,train,24764.1,25036.9,272.8,487.6,3,UNKNOWN,(idiolect pool),1.0,0.0,24,3.52,13.76,False,0.25523121691856543
209238,TMI_RBr-lBM,TMI,M,train,25565.2,25890.2,325.1,528.3,3,Pipe,Pipe(low)_Tailoff2,1.0,0.901,7,-6.33,5.51,False,0.089249751636584
209238,TMI_RBr-lBM,TMI,M,train,26726.2,27132.5,406.3,835.9,3,Cough,Cough(TMI+click),1.0,0.999,8,3.25,-3.8,False,0.07868365694189783
209239,TMI_H-YM,TMI,M,train,301.9,673.4,371.5,,0,Cough,Cough(TMI+click),1.0,1.0,8,2.35,-2.74,False,0.4261515484507238
209239,TMI_H-YM,TMI,M,train,1579.0,1758.9,180.0,905.6,0,Downsqueak,Downsqueak(hook),0.999,1.0,37,8.23,3.9,False,0.945844409062715
209239,TMI_H-YM,TMI,M,train,2246.5,2519.4,272.8,487.6,0,Waah,Waah(thin+low),0.92,0.983,6,-6.03,8.6,False,0.2177290342470246
209239,TMI_H-YM,TMI,M,train,3012.8,3332.1,319.3,493.4,0,Downsqueak,Downsqueak(bitunder)_Pipe(low),0.998,1.0,39,3.77,1.35,False,0.25674160134154933
209239,TMI_H-YM,TMI,M,train,3842.9,4144.8,301.9,510.8,0,Cough,Cough(TMI+click),1.0,1.0,8,1.73,-2.55,False,0.10088880210585893
209239,TMI_H-YM,TMI,M,train,5183.9,5369.6,185.8,1039.1,1,Downsqueak,Downsqueak(hook),0.991,1.0,37,8.24,3.95,False,0.6055702738939303
209239,TMI_H-YM,TMI,M,train,6014.0,6222.9,209.0,644.4,1,Pipe,Pipe(D[6]bent),0.994,0.259,6,-5.99,8.62,False,0.6798728739471749
209239,TMI_H-YM,TMI,M,train,6942.8,7244.6,301.9,719.8,1,Cough,Cough(TMI+click),1.0,1.0,8,1.75,-2.69,False,0.64293120816076
209239,TMI_H-YM,TMI,M,train,7958.6,8161.8,203.2,714.0,1,Downsqueak,Downsqueak(hook),0.999,1.0,37,8.27,3.77,False,0.8611302430447813
209239,TMI_H-YM,TMI,M,train,8672.7,8928.1,255.4,510.8,1,Waah,Waah(magpie),0.996,0.601,6,-5.95,8.66,False,0.48642583502607173
209239,TMI_H-YM,TMI,M,train,9549.2,9874.3,325.1,621.1,1,Cough,Cough(TMI+click),1.0,1.0,8,2.08,-2.61,False,0.13445704076706444
209239,TMI_H-YM,TMI,M,train,12602.6,12904.5,301.9,2728.3,2,Cough,Cough(TMI+click),1.0,1.0,8,1.75,-2.25,False,0.28940513070441265
209239,TMI_H-YM,TMI,M,train,13664.9,13920.4,255.4,760.5,2,Pipe,Pipe(D[6]bent),0.717,0.415,6,-6.0,8.5,False,0.6624299734213518
209239,TMI_H-YM,TMI,M,train,14564.7,14866.6,301.9,644.4,2,Cough,Cough(TMI+click),1.0,1.0,8,1.84,-2.16,False,0.6131219737415599
209239,TMI_H-YM,TMI,M,train,15673.5,15882.4,209.0,806.9,2,Downsqueak,Downsqueak(hook),0.998,1.0,37,8.12,3.96,False,0.5310031297429625
209239,TMI_H-YM,TMI,M,train,16254.0,16532.6,278.6,371.5,2,Downsqueak,Downsqueak(bitunder)_Pipe(low),1.0,0.999,39,3.41,1.23,False,0.6829644186886872
209239,TMI_H-YM,TMI,M,train,17136.3,17252.4,116.1,603.7,2,Chortle,Chortle(click),0.46,0.968,6,-5.86,8.55,False,0.6373908503732993
209239,TMI_H-YM,TMI,M,train,17850.3,18152.2,301.9,597.9,2,Cough,Cough(TMI+click),1.0,1.0,8,2.09,-2.62,False,0.8813248894649517
209239,TMI_H-YM,TMI,M,train,18773.3,18982.3,209.0,621.1,2,Downsqueak,Downsqueak(hook),1.0,1.0,37,8.25,3.8,False,0.5860163774782966
209239,TMI_H-YM,TMI,M,train,19557.0,19812.4,255.4,574.7,2,Waah,Waah(thin+low),0.97,0.966,6,-5.97,8.74,False,0.7786013587005565
209239,TMI_H-YM,TMI,M,train,20387.1,20619.3,232.2,574.7,2,UNKNOWN,(idiolect pool),0.996,0.0,24,3.02,13.01,False,0.24870715596646786
209239,TMI_H-YM,TMI,M,train,21890.6,22244.7,354.1,1271.3,3,Cough,Cough(TMI+click),1.0,1.0,8,2.14,-2.56,False,0.678182584589068
209239,TMI_H-YM,TMI,M,train,22982.0,23185.1,203.2,737.2,3,Downsqueak,Downsqueak(hook),0.999,1.0,37,8.17,3.88,False,0.9021941183826757
209239,TMI_H-YM,TMI,M,train,23696.0,23974.6,278.6,510.8,3,Pipe,Pipe(D[6]),0.508,0.485,6,-5.91,8.68,False,0.38573232789983325
209239,TMI_H-YM,TMI,M,train,24479.6,24781.5,301.9,505.0,3,Downsqueak,Downsqueak(bitunder)_Pipe(low),1.0,0.999,39,3.67,1.35,False,0.7791041873386466
209239,TMI_H-YM,TMI,M,train,25571.0,25890.2,319.3,789.5,3,Cough,Cough(TMI+click),1.0,1.0,8,1.8,-2.54,False,0.7247893011954354
209239,TMI_H-YM,TMI,M,train,26494.0,26702.9,209.0,603.7,3,Downsqueak,Downsqueak(hook),0.992,0.999,37,8.16,3.91,False,0.05952619687182248
209239,TMI_H-YM,TMI,M,train,29826.0,30145.3,319.3,3123.1,4,Cough,Cough(TMI+click),1.0,1.0,8,1.8,-2.57,False,0.5815083096240723
209239,TMI_H-YM,TMI,M,train,30836.1,31021.9,185.8,690.8,4,Downsqueak,Downsqueak(hook),0.999,1.0,37,7.96,4.15,False,0.13018934920080238
209239,TMI_H-YM,TMI,M,train,31695.2,31968.1,272.8,673.4,4,Waah,Waah(thin+low),0.598,0.762,6,-5.96,8.64,False,0.9673191722305912
209239,TMI_H-YM,TMI,M,train,32687.9,33030.4,342.5,719.8,4,Cough,Cough(TMI+click),1.0,1.0,8,1.9,-2.53,False,0.8114075027006562
209239,TMI_H-YM,TMI,M,train,34168.2,34377.1,209.0,1137.8,5,Downsqueak,Downsqueak(hook),0.999,0.999,37,8.07,3.98,False,0.10972380124712011
209239,TMI_H-YM,TMI,M,train,34946.0,35253.7,307.7,568.9,5,Pipe,Pipe(D[6]),0.598,0.32,6,-5.94,8.6,False,0.12175199764767841
209239,TMI_H-YM,TMI,M,train,35805.2,36153.5,348.3,551.5,5,Cough,Cough(TMI+click),1.0,1.0,8,1.97,-2.61,False,0.594473854912619
209239,TMI_H-YM,TMI,M,train,37012.6,37221.6,209.0,859.1,5,Downsqueak,Downsqueak(hook),0.998,1.0,37,8.34,3.69,False,0.3448891741731833
209240,TMI_lGBk-OM,TMI,F,val,441.2,510.8,69.7,,0,Stutter,Stutter,1.0,1.0,47,-0.08,1.49,False,0.03490585907310928
209240,TMI_lGBk-OM,TMI,F,val,650.2,696.6,46.4,139.3,0,Stutter,Stutter,0.999,1.0,47,0.33,1.82,False,0.5416415078330531
209240,TMI_lGBk-OM,TMI,F,val,789.5,859.1,69.7,92.9,0,Stutter,Stutter,1.0,1.0,-1,-0.3,1.72,False,0.3878450996858469
209240,TMI_lGBk-OM,TMI,F,val,952.0,1021.7,69.7,92.9,0,Stutter,Stutter,1.0,0.998,47,0.61,2.37,False,0.10107649237174265
209240,TMI_lGBk-OM,TMI,F,val,1068.1,1178.4,110.3,46.4,0,UNKNOWN,(idiolect pool),0.732,0.0,47,-1.34,2.19,False,0.8019203922559827
209240,TMI_lGBk-OM,TMI,F,val,1248.1,1387.4,139.3,69.7,0,Stutter,Stutter_Chirp,0.972,0.734,-1,-1.24,2.09,False,0.915076765278806
209240,TMI_lGBk-OM,TMI,F,val,1433.8,1549.9,116.1,46.4,0,UNKNOWN,(idiolect pool),1.0,0.0,-1,8.82,6.45,False,0.75659393401413
209240,TMI_lGBk-OM,TMI,F,val,1573.2,1642.8,69.7,23.2,0,UNKNOWN,(idiolect pool),0.98,0.0,-1,7.06,11.43,False,0.8224223100162773
209240,TMI_lGBk-OM,TMI,F,val,1689.3,1898.2,209.0,46.4,0,UNKNOWN,(idiolect pool),0.996,0.0,9,4.3,11.15,False,0.21649056726611737
209240,TMI_lGBk-OM,TMI,F,val,1991.1,2176.9,185.8,92.9,0,Pipe,Pipe(E[7]bent),0.999,0.442,14,12.5,12.59,False,0.263572950918601
209240,TMI_lGBk-OM,TMI,F,val,2217.5,2333.6,116.1,40.6,0,Pipe,Pipe(D#[6]),1.0,0.411,6,-5.36,9.59,False,0.20852754029918774
209240,TMI_lGBk-OM,TMI,F,val,2449.7,2519.4,69.7,116.1,0,Stutter,Stutter,1.0,1.0,47,0.14,1.58,False,0.765063431365564
209240,TMI_lGBk-OM,TMI,F,val,2565.8,2658.7,92.9,46.4,0,Stutter,Stutter,1.0,0.998,-1,-0.1,1.84,False,0.9479170789344971
209241,TMI_HR-RM,TMI,F,train,371.5,441.2,69.7,,0,Stutter,Stutter,1.0,1.0,47,0.65,1.9,False,0.7168372067339026
209241,TMI_HR-RM,TMI,F,train,603.7,696.6,92.9,162.5,0,Stutter,Stutter,1.0,0.999,47,-0.19,1.52,False,0.881466764879556
209241,TMI_HR-RM,TMI,F,train,789.5,882.4,92.9,92.9,0,Stutter,Stutter,1.0,1.0,47,-0.04,1.79,False,0.6386990948831726
209241,TMI_HR-RM,TMI,F,train,975.2,1044.9,69.7,92.9,0,Stutter,Stutter,1.0,1.0,47,-0.22,2.1,False,0.38765990055879906
209241,TMI_HR-RM,TMI,F,train,1114.6,1253.9,139.3,69.7,0,Stutter,Stutter(wavey),0.972,0.938,47,-1.54,2.16,False,0.4257616149303052
209241,TMI_HR-RM,TMI,F,train,1277.1,1370.0,92.9,23.2,0,Stutter,Stutter(cheet),0.845,0.588,-1,0.44,8.44,False,0.07532143216740483
209241,TMI_HR-RM,TMI,F,train,1393.2,1509.3,116.1,23.2,0,Stutter,Stutter_Chiup(decurved),0.729,0.55,33,7.58,10.63,False,0.03145719524602608
209241,TMI_HR-RM,TMI,F,train,1555.7,1741.5,185.8,46.4,0,UNKNOWN,(idiolect pool),0.567,0.0,-1,2.42,10.12,False,0.6954756041890774
209241,TMI_HR-RM,TMI,F,train,1787.9,1950.5,162.5,46.4,0,Pipe,Pipe(D#[7]+),1.0,0.658,14,12.58,12.53,False,0.4384288920111806
209241,TMI_HR-RM,TMI,F,train,2066.6,2229.1,162.5,116.1,0,Pipe,Pipe(D#[7]+),1.0,0.558,14,12.87,12.58,False,0.5522150680546295
209241,TMI_HR-RM,TMI,F,train,2391.7,2577.4,185.8,162.5,0,Pipe,Pipe(D#[7]),1.0,0.47,14,12.58,12.31,False,0.5576612476224163
209241,TMI_HR-RM,TMI,F,train,2786.4,2879.3,92.9,209.0,0,Stutter,Stutter,0.925,0.989,47,-0.19,1.99,False,0.2773758133333014
209242,TMI_HR-RM,TMI,F,train,1579.0,1666.0,87.1,,0,Stutter,Stutter,1.0,0.992,47,-0.76,1.77,False,0.4758925108294907
209242,TMI_HR-RM,TMI,F,train,1712.5,1805.4,92.9,46.4,0,Stutter,Stutter,1.0,0.97,47,-0.64,2.27,False,0.47076022166770226
209242,TMI_HR-RM,TMI,F,train,1875.0,1967.9,92.9,69.7,0,Stutter,Stutter,0.998,0.996,47,-0.53,1.99,False,0.388427221227857
209242,TMI_HR-RM,TMI,F,train,2014.3,2107.2,92.9,46.4,0,Stutter,Stutter,0.999,0.999,47,-0.57,1.77,False,0.8206753834010705
209242,TMI_HR-RM,TMI,F,train,2153.7,2293.0,139.3,46.4,0,Stutter,Stutter(wavey),0.995,0.995,47,-1.39,2.22,False,0.4511640036875959
209242,TMI_HR-RM,TMI,F,train,2339.4,2409.1,69.7,46.4,0,Stutter,Stutter,1.0,0.746,47,-1.27,2.59,False,0.6036445245059878
209242,TMI_HR-RM,TMI,F,train,2455.5,2571.6,116.1,46.4,0,UNKNOWN,(idiolect pool),0.746,0.0,33,7.58,10.55,False,0.8955201203808261
209242,TMI_HR-RM,TMI,F,train,2618.0,2780.6,162.5,46.4,0,Stepdown,Stepdown(F#[7]-A[6]),0.776,0.825,19,2.28,10.24,False,0.8662336228589225
209242,TMI_HR-RM,TMI,F,train,2827.0,3012.8,185.8,46.4,0,Pipe,Pipe(E[7]bent),0.996,0.436,14,12.45,12.55,False,0.8904222037791651
209242,TMI_HR-RM,TMI,F,train,3105.7,3308.8,203.2,92.9,0,Pipe,Pipe(D#[7]),1.0,0.514,25,10.5,8.51,False,0.27000499646501397
209242,TMI_HR-RM,TMI,F,train,3424.9,3517.8,92.9,116.1,0,Stutter,Stutter,1.0,0.999,47,-0.32,1.97,False,0.03498248830806283
209242,TMI_HR-RM,TMI,F,train,3587.5,3680.4,92.9,69.7,0,Stutter,Stutter,1.0,1.0,47,-0.46,2.04,False,0.2610667998953292
209242,TMI_HR-RM,TMI,F,train,5392.8,5439.3,46.4,1712.5,1,Stutter,Stutter,0.999,0.997,47,0.28,2.98,False,0.27870734562070865
209243,TMI_PpB-M,TMI,F,train,1596.4,1642.8,46.4,,0,Stutter,Stutter,0.996,0.997,49,-1.6,4.18,False,0.909360326724968
209243,TMI_PpB-M,TMI,F,train,1758.9,1828.6,69.7,116.1,0,Stutter,Stutter,1.0,0.998,47,0.89,2.8,False,0.6492427328379706
209243,TMI_PpB-M,TMI,F,train,1898.2,1967.9,69.7,69.7,0,Stutter,Stutter,1.0,0.993,47,0.2,3.02,False,0.08170395960222876
209243,TMI_PpB-M,TMI,F,train,2014.3,2084.0,69.7,46.4,0,Stutter,Stutter,1.0,0.991,47,0.28,2.55,False,0.13537859601110114
209243,TMI_PpB-M,TMI,F,train,2130.4,2176.9,46.4,46.4,0,Stutter,Stutter,1.0,0.989,47,0.06,2.29,False,0.1556761255419754
209243,TMI_PpB-M,TMI,F,train,2223.3,2269.8,46.4,46.4,0,Stutter,Stutter,0.999,0.974,-1,-0.87,3.16,False,0.6304217481689232
209243,TMI_PpB-M,TMI,F,train,2316.2,2403.3,87.1,46.4,0,Stutter,Stutter(cheet),0.994,0.933,-1,-1.39,2.69,False,0.7354140255070031
209243,TMI_PpB-M,TMI,F,train,2449.7,2519.4,69.7,46.4,0,Stutter,Stutter,0.896,0.545,-1,8.99,6.46,False,0.8596439105653961
209243,TMI_PpB-M,TMI,F,train,2565.8,2612.2,46.4,46.4,0,UNKNOWN,(idiolect pool),0.99,0.0,29,6.88,11.93,False,0.9406365508062431
209243,TMI_PpB-M,TMI,F,train,2658.7,2844.4,185.8,46.4,0,UNKNOWN,(idiolect pool),1.0,0.0,9,3.5,9.2,False,0.20170455738644177
209243,TMI_PpB-M,TMI,F,train,2867.7,3030.2,162.5,23.2,0,Pipe,Pipe(D#[7]+),0.999,0.724,25,10.4,8.37,False,0.30977248472404906
209243,TMI_PpB-M,TMI,F,train,3123.1,3192.7,69.7,92.9,0,Stutter,Stutter,1.0,0.879,47,0.27,2.42,False,0.24032288074483066
209244,TMI_lBW-OM,TMI,F,train,650.2,719.8,69.7,,0,Stutter,Stutter,1.0,0.998,47,-0.24,2.41,False,0.35876156746613774
209244,TMI_lBW-OM,TMI,F,train,789.5,859.1,69.7,69.7,0,Stutter,Stutter,0.999,0.982,-1,-0.63,1.67,False,0.9146651074237494
209244,TMI_lBW-OM,TMI,F,train,928.8,998.5,69.7,69.7,0,Stutter,Stutter,0.998,0.999,47,-0.1,1.54,False,0.5751125669393615
209244,TMI_lBW-OM,TMI,F,train,1044.9,1137.8,92.9,46.4,0,Stutter,Stutter,1.0,0.998,47,-0.24,2.21,False,0.7381918973244991
209244,TMI_lBW-OM,TMI,F,train,1161.0,1253.9,92.9,23.2,0,Stutter,Stutter,1.0,0.977,47,-0.36,2.14,False,0.490119236126782
209244,TMI_lBW-OM,TMI,F,train,1277.1,1346.8,69.7,23.2,0,Stutter,Stutter,0.999,0.998,47,-0.96,2.01,False,0.02885791333612453
209244,TMI_lBW-OM,TMI,F,train,1370.0,1439.6,69.7,23.2,0,Stutter,Stutter,0.997,0.986,-1,-1.21,2.66,False,0.06419548599781433
209244,TMI_lBW-OM,TMI,F,train,1462.9,1666.0,203.2,23.2,0,Stutter,Stutter(wavey)_Chirp,0.917,0.557,-1,-0.77,1.95,False,0.5379230312678858
209244,TMI_lBW-OM,TMI,F,train,1712.5,1875.0,162.5,46.4,0,Pipe,Pipe(D#[7]+),0.998,0.585,14,12.43,12.62,False,0.7187890348200257
209244,TMI_lBW-OM,TMI,F,train,1944.7,2130.4,185.8,69.7,0,Pipe,Pipe(E[7]bent),1.0,0.499,14,12.67,12.73,False,0.2153305275287315
209244,TMI_lBW-OM,TMI,F,train,2223.3,2385.9,162.5,92.9,0,Pipe,Pipe(D#[7]+),1.0,0.753,14,12.8,12.52,False,0.721909573992304
209244,TMI_lBW-OM,TMI,F,train,2502.0,2710.9,209.0,116.1,0,Pipe,Pipe(D#[7]+),1.0,0.407,14,12.65,12.63,False,0.8106657734835124
209244,TMI_lBW-OM,TMI,F,train,2827.0,3012.8,185.8,116.1,0,Pipe,Pipe(D#[7]+),1.0,0.641,25,10.69,8.42,False,0.4118974783621112
209244,TMI_lBW-OM,TMI,F,train,3221.8,3268.2,46.4,209.0,0,Stutter,Stutter,1.0,0.974,49,-1.19,3.94,False,0.7464192328441049
209244,TMI_lBW-OM,TMI,F,train,3680.4,3773.2,92.9,412.2,0,Stutter,Stutter,0.981,0.532,-1,-0.29,4.75,False,0.4040299503284599
209244,TMI_lBW-OM,TMI,F,train,3842.9,3959.0,116.1,69.7,0,Stutter,Stutter(cheese),0.961,0.732,-1,-0.76,5.57,False,0.67835062945502
209244,TMI_lBW-OM,TMI,F,train,4028.7,4098.3,69.7,69.7,0,Stutter,Stutter,1.0,0.986,-1,-0.61,5.13,False,0.763997049319543
209244,TMI_lBW-OM,TMI,F,train,4168.0,4237.6,69.7,69.7,0,Stutter,Stutter,1.0,0.998,47,1.41,2.61,False,0.9919266183081108
209244,TMI_lBW-OM,TMI,F,train,4284.1,4423.4,139.3,46.4,0,Stutter,Stutter(cheet),0.962,0.951,5,2.92,3.94,False,0.3453966620635961
209245,TMI_lBO-BkM,TMI,M,train,209.0,278.6,69.7,,0,Stutter,Stutter,1.0,0.998,47,1.91,2.07,False,0.41104078057461146
209245,TMI_lBO-BkM,TMI,M,train,418.0,650.2,232.2,139.3,0,Waah,Waah(magpie),0.999,0.887,24,2.82,14.11,False,0.16562005941017133
209245,TMI_lBO-BkM,TMI,M,train,719.8,812.7,92.9,69.7,0,Pipe,Pipe(C[6]),0.995,0.324,7,-6.24,6.95,False,0.2040730584018069
209245,TMI_lBO-BkM,TMI,M,train,876.6,1015.9,139.3,63.9,0,Pipe,Pipe(A[6]+click+),0.999,0.364,24,-0.12,13.85,False,0.6933950025983777
209245,TMI_lBO-BkM,TMI,M,train,1085.5,1248.1,162.5,69.7,0,Pipe,Pipe(OTHER),0.996,0.432,24,-0.24,13.76,False,0.9170455901544761
209245,TMI_lBO-BkM,TMI,M,train,1341.0,1503.5,162.5,92.9,0,Pipe,Pipe(A[6]+click+),1.0,0.427,24,-0.22,13.78,False,0.39460495166124054
209245,TMI_lBO-BkM,TMI,M,train,1596.4,1729.9,133.5,92.9,0,Pipe,Pipe(G#[6]+),1.0,0.419,24,-0.18,13.69,False,0.17984444683554124
209245,TMI_lBO-BkM,TMI,M,train,1799.5,1985.3,185.8,69.7,0,UNKNOWN,(idiolect pool),0.986,0.0,24,5.8,14.38,False,0.28509949938299406
209246,TMI_HBr-WM,TMI,F,test,441.2,510.8,69.7,,0,Stutter,Stutter,1.0,0.57,47,0.68,2.16,False,0.4550517048081386
